ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
171441576 ; ST. HANSHAUGEN v/ Pilestredet Park - Attraktiv og moderne 2-roms fra 2008 med heis og balkong.  "Alt" ink. i FK. Ingen dok. avg. Supersentralt, men rolig. ; Wessels gate 8, Oslo, St.Hanshaugen - Ullevål ; 39 m² ; 3800000 kr; 97436 ; Totalpris: 3 808 425 kr ; 2 625 kr ; DNB Eiendom AS
172902823 ; TØYEN - Oppussingsobjekt - 2-roms i 4. etg med heis og stor balkong på ca 9kvm - Fibernett og varmtvann inkl i fellesutg ; Hagegata 31, Oslo, Gamle Oslo ; 55 m² ; 3850000 kr; 70000 ; Totalpris: 3 978 522 kr ; 2 832 kr ; Proaktiv Christiania
172880718 ; ADAMSTUEN - 4 roms selveierleilighet| Perfekt utleieobjekt | Grunnet situasjonen gjennomføres visning individuelt. Kontakt megler! ; Thereses gate 18, Oslo, St.Hanshaugen - Ullevål ; 61 m² ; 5000000 kr; 81967 ; Totalpris: 5 178 977 kr ; 4 968 kr ; DNB Eiendom AS
166304664 ; FROGNER / SKILLEBEKK - Lys og gjennomgående 3(4)-roms selveier med god standard og bad fra 2014 - attraktiv beliggenhet - V.vann/fyring inkl. ; Munkedamsveien 81D, Oslo, Bygdøy - Frogner ; 77 m² ; 5990000 kr; 77792 ; Totalpris: 6 148 572 kr ; 3 670 kr ; Nordvik Frogner
172899449 ; Abbediengen - stor gavlleilighet med 4 soverom, solrik terr, parkering, modernisering. ; St. Edmundsvei 39a, Oslo, Ullern ; 109 m² ; 7250000 kr; 66514 ; Totalpris: 7 467 508 kr ; 3 954 kr ; Sem & Johnsen Eiendomsmegling
172898736 ; Ny og spennende tomannsbolig med attraktiv beliggenhet på Høybråten - Balkong - Dobbelgarasje - Hage - Barnevennlig område ; Vardeheimveien 4, Oslo, Furuset ; 186 m² ; not found; None ; Eier (Selveier) ; Tomannsbolig ; Nordvik St.Hanshaugen
172895221 ; Sentralt på Lambertseter! Pen og romslig 2-roms med enkel adkomst. Delikat kjøkken og bad. Nærhet til store grøntareal! ; Antenneveien 7, Oslo, Lambertseter ; 51 m² ; Solgt; None ; Totalpris: 3 160 075 kr ; 2 456 kr ; OBOS Eiendomsmeglere - Lambertseter/Nordstrand & Søndre Nordstrand
166480019 ; Lambertseter - Fin 3-roms hjørneleilighet i 3. etg med sydvendt balkong. Nytt kjøkken (2018/19) . Nye vinduer i 2011 og moderne vedovn. ; Marmorveien 1, Oslo, Lambertseter ; 61 m² ; 3750000 kr; 61475 ; OBOS Eiendomsmeglere - Lambertseter/Nordstrand & Søndre Nordstrand;0 ; Andel • Leilighet • 2 soverom
172895141 ; Voksenkollen - Moderne 3-roms leilighet med solrik terrasse og flott utsikt - Heis - 2 Garasjeplasser ; Thorleif Haugs vei 75, Oslo, Vinderen ; 95 m² ; 8350000 kr; 87895 ; Totalpris: 8 712 329 kr ; 5 210 kr ; PrivatMegleren Solli & Partnere
172826715 ; SOGN V/DAMEFALLET - Attraktivt rekkehus over tre plan, flott intern beliggenhet. Oppusset 2018. Terrasse, hage, garasje m/lademulighet. ; Nils Bays vei 47B, Oslo, Sogn ; 116 m² ; 9500000 kr; 81897 ; Totalpris: 9 758 312 kr ; 2 950 kr ; DNB Eiendom AS
172891620 ; Ullern/ Lyse terrasse - Stor 5-romsleilighet (146 kvm) BRA, 2 bad, garasje, peis og sydvendt terrasse. ; Hoffsjef Løvenskiolds vei 19, Oslo, Ullern ; 140 m² ; 9850000 kr; 70357 ; Totalpris: 10 105 270 kr ; 5 538 kr ; Eie Eiendomsmegling Røa, Skøyen og Ullern
172762782 ; BJØLSEN - Lys og stilig 1-roms i 3. etasje med vestvendt balkong - Overflateoppusset i 2017/18 - Alkove - Smart planløsning! ; Maridalsveien 205, Oslo, Sagene - Torshov ; 36 m² ; Solgt; None ; Totalpris: 3 284 348 kr ; 3 875 kr ; Samsolgt by DNB Eiendom
172889507 ; Lambertseter - Bo idyllisk og fredelig på Lambertseter! Her bor du rolig og godt, med nærhet til service- og kollektivtilbud. ; Steinspranget 63, Oslo, Lambertseter ; 65 m² ; 3650000 kr; 56154 ; Fellesutg.: 2 771 kr;0 ; RE/MAX Zaar & Partnere
170231896 ; Nytt prosjekt med totalt 3 innholdsrike familieboliger fordelt på en enebolig og en 2-mannsbolig. ; Hoffsjef Løvenskiolds vei 82, Oslo, Ullern ; not found ; not found; None ; Eier (Selveier) ; Enebolig, Tomannsbolig ; Sem & Johnsen Eiendomsmegling
172884704 ; VINDEREN -Ny enebolig - Fjordutsikt - 3 sov - 3 bad - Vaskerom - Kjellerstue med egen inngang- Dobbelgarasje ; Ekelyveien 4B, Oslo, Vinderen ; 172 m² ; 14990000 kr; 87151 ; Totalpris: 15 096 990 kr ; 400 kr ; Advokat Ek
169148100 ; SØRENGA - Attraktiv og nyere 3/4r selveier. 2 balkonger. 2 bad. Heis. Mulig garasjeleie. Egen takparsell med ypperlig solforhold! ; Sørengkaia 100, Oslo, Gamle Oslo ; 93 m² ; 6990000 kr; 75161 ; Totalpris: 7 174 392 kr ; 4 668 kr ; Nordvik Frogner
172743138 ; Ila - Kontakt megler for privatvisning! Flott 3-roms leilighet -  Sentral og urban beliggenhet  - Peis - Flott bad fra 2019 ; Vøyensvingen 1C, Oslo, Sagene - Torshov ; 58 m² ; 4500000 kr; 77586 ; Totalpris: 4 769 248 kr ; 3 179 kr ; Nordvik Østensjø
112703431 ; NYEGAARDSKVARTALET PÅ STORO -  205 SOLGTE LEILIGHETER. ; NYCOVEIEN 2, Oslo, Grefsen - Kjelsås ; 79 - 151 m² ; 6850000 - 18000000 kr; 86709 - 119205 ; Totalpris: 6 902 977 - 18 099 227 kr;0 ; EiendomsMegler 1 OAV Nybygg avd. Vika
172852896 ; Lindeberg - Romslig 3-r. med 15 kvm inngl. balkong - høyt, fritt og solrikt med flott utsikt - nyere kjøkken, forøvrig modernisering ; Lindebergåsen 19 A, Oslo, Furuset ; 79 m² ; Solgt; None ; Totalpris: 3 131 060 kr ; 4 798 kr ; OBOS eiendomsmeglere - Tveita
172837707 ; NYDALEN - Stilren & moderne 2-r m/ Solrik balkong | Heis | Ny-bygg 2015 | Optimal planløsning | Garasje med EL-lader* ; Fernanda Nissens gate 4A, Oslo, Sagene - Torshov ; 45 m² ; Solgt; None ; Totalpris: 4 211 242 kr ; 2 007 kr ; PROPR AS
165405143 ; FAGERBORGTOPPEN - 78 nye leiligheter. 2-, 3- og 4-roms fra 39-110 m². Balkonger og takterrasser. Heis. Garasje. ; Ullevålsveien 114, Oslo, St.Hanshaugen - Ullevål ; not found ; not found; None ; Andel ; Leilighet ; Sem & Johnsen Prosjektmegling
172821693 ; ENSJØ - 4 roms med tilbaketrukket og attraktiv beliggenhet. Balkong og romslig planløsning. Ta kontakt for digital visning! ; Malerhaugveien 28 B404, Oslo, Helsfyr - Sinsen ; 83 m² ; 2055000 kr; 24759 ; Totalpris: 6 856 664 kr ; 13 239 kr ; EiendomsMegler 1 OAV Nybygg avd. Sentrum
169215349 ; BO GODT PÅ ENSJØ - Meget pen, ny og ubebodd 3-roms leilighet i 1. etg med stor, solrik terrasse på ca. 30 kvm - Sentralt! ; Sigurd Hoels vei 65 - leil. 145, Oslo, Gamle Oslo ; 49 m² ; 4080000 kr; 83265 ; Totalpris: 4 188 842 kr ; 2 409 kr ; Nordvik St.Hanshaugen
172788277 ; Oppsal - Lys gjennomgående 3-romsleilighet med god planløsning og solrik innglasset veranda - Nærhet til marka. ; Vetlandsveien 60 B, Oslo, Østensjø ; 70 m² ; 3450000 kr; 49286 ; Totalpris: 3 617 957 kr ; 3 457 kr ; Krogsveen avd. Oppsal
131983382 ; Waldemars Tårn -  i det urbane Oslo med nærhet til alt ; Darresgate 4, Oslo, Grünerløkka - Sofienberg ; 81 - 86 m² ; 5931000 - 6705000 kr; 73222 - 77965 ; Totalpris: 6 590 000 - 7 450 000 kr;0 ; Fredensborg Bolig AS
102996636 ; Lørenporten - splitter nye leiligheter med gode kvaliteter!  Kort vei til T-bane. Innflytting des. 2020. ; Lørenveien 57-63, Oslo ; 39 - 89 m² ; 3850000 - 8245000 kr; 98718 - 92640 ; Totalpris: 3 862 890 - 8 273 340 kr;0 ; Selvaag Bolig AS
93367028 ; Frysjaparken - Nye leiligheter mellom Nordmarka, Akerselva og byen. Byggingen er i gang! ; Frysjaveien 42 -  trinn 1, Oslo, Grefsen - Kjelsås ; 32 - 76 m² ; 1900000 - 3650000 kr; 59375 - 48026 ; Totalpris: 3 825 266 - 7 349 414 kr;0 ; OBOS BBL
163106251 ; Frogner - 11 av 17 SOLGT! Fastpris - Meget eksklusive leiligheter med unike løsninger, moderne komfort og høy standard. ; Bygdøy Allé 14, Oslo, Bygdøy - Frogner ; 54 - 78 m² ; 5500000 - 6900000 kr; 101852 - 88462 ; Totalpris: 6 412 498 - 8 215 315 kr;0 ; PrivatMegleren Ullevål
172782977 ; 3(4) roms med panoramautsikt nær Gressbanen - 2 terrasser, garasjeplass, god planløsning ; Holmenkollveien 70C, Oslo, Vinderen ; 96 m² ; 6590000 kr; 68646 ; Totalpris: 6 909 553 kr ; 4 499 kr ; Eie Eiendomsmegling Vinderen
139097671 ; NORDSTRAND - Solveien - Innholdsrik og nylig påkostet enebolig med sekundærleilighet. Stor, solrik tomt med romslig hage og utsyn ; Solveien 54, Oslo, Nordstrand ; 293 m² ; 18900000 kr; 64505 ; Totalpris: 19 388 170 kr;0 ; PrivatMegleren Panorama
145140284 ; Green Park - NY LEILIGHET I BYEN ; Sandakerveien 52, Oslo, Sagene - Torshov ; 64 - 120 m² ; 5400000 - 13800000 kr; 84375 - 115000 ; Eier (Selveier) ; Leilighet ; JM Norge Oslo
136266693 ; Schlägergården Hage på Lilleaker - boliger med høy standard - Est ferdig Q3 2021 - 61 av 69 solgt! ; Carl Lundgrens vei 5, Oslo, Ullern ; 51 - 124 m² ; 5050000 - 19900000 kr; 99020 - 160484 ; Totalpris: 5 084 406 - 19 984 456 kr;0 ; Røisland & Co Eiendomsmegling AS
95247107 ; På toppen av Ensjø - toppen av byen  *Utvalgte boliger med OBOS Deleie ; Lillebergtunet borettlslag, Hus B., Oslo, Helsfyr - Sinsen ; 44 - 84 m² ; 1860000 - 3560000 kr; 42273 - 42381 ; Totalpris: 4 690 160 - 8 940 160 kr;0 ; OBOS BBL
172692417 ; Barcode | The Carve - Lekker og moderne 3-roms hjørneleilighet fra 2014. Høy standard. Terrasse på hele 28 m². Mulighet for garasjeplass ; Rostockgata 7, Oslo, Gamle Oslo ; 63 m² ; 6190000 kr; 98254 ; Totalpris: 6 346 066 kr ; 3 626 kr ; Røisland & Co Eiendomsmegling AS
172720360 ; MARIENLYST - 4-roms med 3 soverom, oppusset og pen - selveierleilighet, med ildsted og parkering* ; Kirkeveien 110A, Oslo, St.Hanshaugen - Ullevål ; 56 m² ; 4550000 kr; 81250 ; Totalpris: 4 672 492 kr ; 3 065 kr ; PROPR AS
172716181 ; Kværnerbyen - Toppleilighet med fantastisk utsikt - Nordvestvendt balkong på hele 14,3 kvm - Må sees! ; Ingeniørveien 14, Oslo, Gamle Oslo ; 44 m² ; 1960000 kr; 44545 ; Totalpris: 4 915 385 kr ; 8 620 kr ; OBOS eiendomsmeglere - Kværnerbyen
172693635 ; Alna - Skjermet og usjenert enebolig fra 2003 | Meget barnevennlig | Flott hage | 2 terrasser ; Strømsveien 236A, Oslo, Hellerud ; 144 m² ; 8200000 kr; 56944 ; Totalpris: 8 405 000 kr;0 ; EiendomsMegler 1 Grorud
172706193 ; NYDALEN/LILLO GÅRD - Ny og lekker 3-roms endeleilighet | Vestvendt balkong på 10,3 kvm | Heis | Selveier | Sentral beliggenhet | Bør sees! ; Sandakerveien 105, Oslo, Sagene - Torshov ; 65 m² ; 6250000 kr; 96154 ; Totalpris: 6 280 870 kr ; 2 836 kr ; OBOS eiendomsmeglere - Ensjø
170625309 ; #TORSHOV - Unik 4-R (3-R + 1-R utleiedel) fra 2012 I Familievennlig I Balkong I Garasje I Eksklusiv heisadkomst I "Alt" inkl. ; Sandakerveien 20 L, Oslo, Sagene - Torshov ; 120 m² ; 8890000 kr; 74083 ; Totalpris: 9 121 070 kr ; 5 828 kr ; Schala & Partners Sagene
172699317 ; HØYBRÅTEN - 3-roms - Garasjeplass - Varmtvann inkl. - Vestvendt balkong - Barnevennlig - Oppussingsobjekt ; Høybråtenveien 21 A, Oslo, Furuset ; 58 m² ; 2500000 kr; 43103 ; Totalpris: 2 787 385 kr ; 3 609 kr ; OBOS eiendomsmeglere - Tveita
172195014 ; VÅLERENGA - Sentral, gjennomgående og strøken 3-roms selveierleilighet | Stor terrasse | Barnevennlig bakgård | Sjelden mulighet ; Strømsveien 37A, Oslo, Gamle Oslo ; 70 m² ; Solgt; None ; Totalpris: 5 045 592 kr ; 2 614 kr ; PROPR AS
169775075 ; Hovinenga / Valle Hovin - Lys og smakfull 4-roms topp- og hjørneleilighet med stor privat takterrasse på hele 50 kvm| 2 bad |Garasje|Sentrumsnært ; Innspurten 8A, Oslo, Helsfyr - Sinsen ; 91 m² ; 8450000 kr; 92857 ; Totalpris: 8 670 124 kr ; 3 210 kr ; EiendomsMegler 1 Gamle Oslo
172692466 ; FROGNER - Hjørneleil. Gabels gate/Vestheimgata med heis - 3 sov. - Peis - Balkong med sjøglimt - Nyere, pent dusjbad og sep. wc ; Gabels gate 46 B, Oslo, Bygdøy - Frogner ; 105 m² ; 8475000 kr; 80714 ; Totalpris: 8 723 979 kr ; 4 788 kr ; Sem & Johnsen Eiendomsmegling
172689118 ; Kalbakken - Lys og lekker 3-roms topp/hjørneleilighet i firemannsbolig. Solrik veranda og stor hage. Biloppstillingsplass. Peis. ; Akerlia 7, Oslo, Grorud ; 66 m² ; 3400000 kr; 51515 ; Totalpris: 3 462 357 kr ; 3 647 kr ; Aktiv Grønland/Bjørvika
172595491 ; Adamstuen/Fagerborg - Se info om visning - Lekker og moderne 3-roms fra 2012 med balkong, heis og garasjeplass - Felles takterrasse - Peis - Sentral beliggenhet ; Kirkeveien 159A, Oslo, St.Hanshaugen - Ullevål ; 67 m² ; 6650000 kr; 99254 ; Totalpris: 6 828 138 kr ; 3 015 kr ; Nordvik Bygdøy Allé
172681517 ; GAMLE STOVNER - Enebolig over to plan med garasje og solrik tomt - 4 soverom - 2 bad - Populær beliggenhet! ; Stovnerveien 49A, Oslo, Stovner ; 152 m² ; 6950000 kr; 45724 ; Totalpris: 7 137 770 kr;0 ; Eie Eiendomsmegling Kolsås/Sandvika
172357304 ; TØYEN - ny 3-roms i Tøyens flotteste bygg. Heis - Balkong - Mulighet for p-plass leie - Gode solforhold - Takterrasse ; Hagegata 25, Oslo, Gamle Oslo ; 60 m² ; 5300000 kr; 88333 ; Totalpris: 5 387 232 kr ; 3 320 kr ; Nordvik Frogner
168020274 ; Nytt på Vålerenga - Rålekker 3(4)-roms over 2 plan med to innganger - Høy standard - KVIK kjøkken - Felles takterrasse - Nyoppført i 2019 ; Danmarks gate 24A, Oslo, Gamle Oslo ; 83 m² ; 5900000 kr; 71084 ; Totalpris: 6 057 142 kr ; 1 806 kr ; Nordvik Frogner
172664550 ; VOKSENLIA - LILLEVANN - Vertikaldelt tomannsbolig  med panoramautsikt - Meget solrikt -  4 soverom - 2 bad - 2 garasjeplasser ; Lillevannsveien 25F, Oslo, Vinderen ; 121 m² ; 9900000 kr; 81818 ; Totalpris: 10 163 142 kr ; 2 500 kr ; Sem & Johnsen Eiendomsmegling
172534315 ; GRINDBAKKEN - Holmenkollen solrik 2,5-roms utsiktsleilighet ved Marka - Stille og barnevennlig - Garasjeplass elbil ; Arnulf Øverlands vei 1, Oslo, Røa ; 66 m² ; 4850000 kr; 73485 ; Totalpris: 5 103 732 kr ; 3 285 kr ; PROPR AS
172639440 ; Bekkelaget/Holtet - Unik og sjelfull 1/2 part av horisontaldelt tomannsbolig - Solrik hage - Utsikt - Garasje ; Sandstuveien 8, Oslo, Ekeberg - Bekkelaget ; 151 m² ; 9900000 kr; 65563 ; Totalpris: 10 148 842 kr;0 ; Krogsveen avd. Nordstrand
172647987 ; Ny kjedet enebolig - Arealeffektivt - Hybel - Solrik takterrasse - Barnevennlig ; Gamle Enebakkvei 34 E, Oslo, Bøler ; 160 m² ; 8200000 kr; 51250 ; Totalpris: 8 251 222 kr;0 ; Krogsveen avd. Nordstrand
150102485 ; STENBRÅTEN: Rekkehus u/oppf. m/vannbåren gulvvarme, enstavs parkett, garasje, takterr. Overtagelse til sommeren-20 SOLGT ; Stenbråtveien 132-162, Oslo, Søndre Nordstrand ; 133 m² ; 6350000 - 6600000 kr; 47744 ; Totalpris: 6 388 750 - 6 638 870 kr;0 ; PrivatMegleren Panorama
145104977 ; MILLS KVARTAL PÅ LØKKA - HUS 5  -UNIKE LEILIGHETER PÅ LØKKA MED SOLRIKE TAKTERASSER ! SALGET ER IGANG ; Sofienberggata - Hus 5, Oslo, Grünerløkka - Sofienberg ; 51 - 104 m² ; 4950000 - 10900000 kr; 97059 - 104808 ; Eier (Selveier) ; Leilighet ; DNB Eiendom AS
134108395 ; Frysjaparken - 57 nye selveierleiligheter mellom Grefsen og Korsvoll. Felles takterrasser, garasje, heis og balkong. ; Frysjaveien 42, hus C2, Oslo, Grefsen - Kjelsås ; 42 - 128 m² ; 4000000 - 17200000 kr; 95238 - 134375 ; Totalpris: 4 033 120 - 17 285 500 kr;0 ; OBOS BBL
157553382 ; Malerhaugveien 20 - Nye 2 - 4-roms leiligheter med vestvendt beliggenhet, innerst i blindvei ; Malerhaugveien 20, Oslo, Helsfyr - Sinsen ; 46 - 115 m² ; 3900000 - 12900000 kr; 84783 - 112174 ; Totalpris: 3 930 656 - 12 974 456 kr;0 ; Røisland & Co Eiendomsmegling AS
168302313 ; Ringnes Park/ Grünerløkka - Boligen for deg som ønsker "alt" - Sørvestvendt balkong på 11 kvm - Garasje - Hjørneleilighet i 7.etg. - Fjordutsikt ; Thorvald Meyers gate 10, Oslo, Grünerløkka - Sofienberg ; 98 m² ; 8900000 kr; 90816 ; Totalpris: 9 124 745 kr ; 4 371 kr ; Krogsveen avd. Majorstuen
116951176 ; Grünerløkka - Meget lekker 3-roms selveierleilighet med mulighet for privat syd-vest vendt takterrasse. ; Toftes gate 29 A, Oslo, Grünerløkka - Sofienberg ; 70 m² ; 6040000 kr; 86286 ; Totalpris: 6 364 982 kr ; 4 827 kr ; PrivatMegleren Park
174826385 ; BO SENTRALT - GAMLE OSLO / GRØNLAND - Strøken 3-R i 8.etasje med utsikt mot Barcode! Sydvestvendt balkong | God planløsning | Á-konto vv og fyring | Sentral ; Breigata 12, Oslo, Gamle Oslo ; 54 m² ; 2330000 kr; 43148 ; Aktiv Grønland/Bjørvika;0 ; Andel • Leilighet • 2 soverom
137590635 ; Ensjø | Utsiktskvartalet - Nyere og moderne 3-roms fra 2018 med sentral beliggenhet på Ensjø. 10 års utbyggergaranti. Garasjeplass ; Sigurd Hoels vei 9, Oslo, Gamle Oslo ; 52 m² ; 4990000 kr; 95962 ; Totalpris: 5 116 066 kr ; 2 673 kr ; Røisland & Co Eiendomsmegling AS
172140499 ; Grünerløkka Bydel - ved Sofienbergparken - Ny og innflyttingsklar 3-romsleilighet med vestvendt balkong på Grünerløkka/Sofienberg ; Sofienberggt. 35, Oslo, Grünerløkka - Sofienberg ; 67 m² ; 5340000 kr; 79701 ; Totalpris: 6 021 210 kr ; 3 889 kr ; Fredensborg Bolig AS
172614560 ; RODELØKKA/CARL BERNER - Attraktiv og romslig topp og hjørneleil. - Nyoppusset i 2020 - Separat kjøkken - V.v. og fyring inkl. i felleskostn. ; Christian Michelsens gate 19, Oslo, Grünerløkka - Sofienberg ; 56 m² ; 3800000 kr; 67857 ; Totalpris: 3 989 999 kr ; 4 190 kr ; Aktiv Carl Berner
169639519 ; GAMLEBYEN - Innholdsrik enebolig med behov for total rehabilitering - Planløsning over tre etasjer - Fem sov.- Barnevennlig område. ; Ribbungata 10, Oslo, Ekeberg - Bekkelaget ; 169 m² ; 8500000 kr; 50296 ; Totalpris: 8 728 142 kr;0 ; Aktiv Carl Berner
172605915 ; HØYBRÅTEN - ENEBOLIG MED SIDEBYGNING - MODERNISERT 2016/18 - PLATTING OG HAGE - UTLEIEMULIGHETER I SIDEBYGG OG HOVEDHUS ; Linjeveien 13 A, Oslo, Furuset ; 145 m² ; 6950000 kr; 47931 ; Totalpris: 7 125 092 kr;0 ; ADVOKAT EINAR EDIN AS
172601988 ; LUNDEN HAGEBY/BJERKE - Ta kontakt for privatvisning! Tiltalende 3-roms | Garasjeplass | Heis | Attraktiv Beliggenhet | ; Lunden 28, Oslo, Bjerke ; 62 m² ; 3690000 kr; 59516 ; Totalpris: 4 029 198 kr ; 4 837 kr ; DNB Eiendom AS
172435308 ; RODELØKKA/ CARL BERNER - Lekker 3-roms selveier|Varmtvann & fyring inkl.|Arealeffektiv planløsning|Utsyn mot rolig kolonihage|Nyere kjøkken| ; Christian Michelsens gate 23, Oslo, Grünerløkka - Sofienberg ; 54 m² ; 3750000 kr; 69444 ; Totalpris: 3 927 092 kr ; 4 190 kr ; DNB Eiendom AS
170146599 ; TØYEN - Attraktiv 3-roms selveierleilighet supersentralt på Tøyen ved Botanisk Hage! Vendt mot bakgård. Perfekt for utleie! ; Tøyengata 37B, Oslo, Gamle Oslo ; 59 m² ; 3220000 kr; 54576 ; Totalpris: 3 789 617 kr ; 5 109 kr ; DNB Eiendom AS
169524923 ; GAMLEBYEN - Innholdsrik fabrikkleilighet på to etasjer - Over 3m under taket - Garasjeplass - Idyllisk og sentral beliggenhet ; Alnagata 11, Oslo, Gamle Oslo ; 58 m² ; 2450000 kr; 42241 ; Totalpris: 3 985 587 kr ; 11 574 kr ; Aktiv Carl Berner
172308707 ; Bøler - Meget lys og pen 2-roms leilighet i Bøler senter borettslag - Balkong - Lave omk. - Ingen forkjøpsrett - Heis ; Bølerskrenten 4 B, Oslo, Bøler ; 52 m² ; 2900000 kr; 55769 ; Totalpris: 3 355 712 kr ; 3 614 kr ; Eiendomsmegler 1 Bøler
172591761 ; Skøyen/Hoff - Ny (2020) og lekker 3-roms selveier med sydvestvendt balkong og flott utsikt - V.v og fyring inkl. - Felles takterrasse. ; Harbitzalléen 9, Oslo, Ullern ; 52 m² ; 5750000 kr; 110577 ; Fellesutg.: 2 430 kr;0 ; PrivatMegleren Primera
170716165 ; Hellerud/Brynslia (private visninger etter avtale): Lys, pen 3-roms hjørnleil. | Usjenert | Garasjepl. | Balkong | Heis ; Fyrstikkbakken 9, Oslo, Helsfyr - Sinsen ; 73 m² ; 3800000 kr; 52055 ; Totalpris: 3 943 878 kr ; 3 322 kr ; PrivatMegleren Renommé
158733379 ; ENSJØBYEN - Splitter ny og lekker 3-roms m/vestvendt balkong på ca. 9,5 m² med utsikt over byen - Ferdigstilt i 2019! ; Malerhaugveien 32 E, Oslo, Helsfyr - Sinsen ; 57 m² ; 4950000 kr; 86842 ; Totalpris: 5 450 032 kr ; 3 675 kr ; Aktiv Carl Berner
172324413 ; Sandaker / Torshov - Varmgarasje sentralt på Torshov / Sandaker ; SANDAKERVEIEN 40, Oslo, Sagene - Torshov ; 410 000 kr ; not found; None ; Totalpris: 410 000 kr ; 1 900 kr ; Privat
159127565 ; Ensjø/Tiedemannsbyen - Lekker 4-roms Townhouseleilighet over 2 plan. | Garasjeplass | 2 baderom | 2 kjøkken | Mulighet for utleiedel ; Sigurd Hoels vei 116, Oslo, Gamle Oslo ; 91 m² ; 6480000 kr; 71209 ; Totalpris: 6 654 285 kr ; 4 084 kr ; OBOS eiendomsmeglere - Ensjø
172581344 ; #LILLOGRENDA - Innholdsrikt rekkehus over tre plan | 4-soverom | Barnevennlig | Bad i 2 etasjer | 2 Terrasser, hage og garasje ; Alunsjøveien 32J, Oslo, Grorud ; 141 m² ; 7250000 kr; 51418 ; Totalpris: 7 440 070 kr ; 4 071 kr ; Schala & Partners Kalbakken
171983078 ; MALERHAUGVEIEN 20/ENSJØ - Arealeffektiv 2-roms leilighet med åpen stue-/kjøkkenløsning. Sydvendt balkong med hyggelig utsyn. ; Malerhaugveien 20, Oslo, Helsfyr - Sinsen ; 33 m² ; Solgt; None ; Totalpris: 3 622 256 kr ; 1 405 kr ; Røisland & Co Eiendomsmegling AS
98989611 ; Tiedemannsfabrikken på Ensjø: oppgraderte leiligheter og felles takterrasse. Innflyttingsklare boliger! ; Sigurd Hoelsvei 96, Oslo, Gamle Oslo ; 54 - 64 m² ; 4450000 - 5350000 kr; 82407 - 83594 ; Totalpris: 4 466 940 - 5 368 470 kr;0 ; Selvaag Bolig AS
167296795 ; Røakollen hus D trinn 2 -  Nye 3-og 4-roms leiligheter på Røa/Ullerntoppen ; Røakollen hus D - trinn 2, Oslo, Røa ; 65 - 92 m² ; 2700000 - 7190000 kr; 41538 - 78152 ; Totalpris: 5 434 110 - 13 534 110 kr;0 ; OBOS BBL
116307812 ; Vannkunsten - Unike boliger på bryggekanten i Bjørvika. ; Operagata, Oslo, Gamle Oslo ; 56 - 147 m² ; 6600000 - 23000000 kr; 117857 - 156463 ; Totalpris: 6 622 596 - 23 054 676 kr;0 ; Røisland & Co Eiendomsmegling AS
172533434 ; Årvoll - Garasjeplass Årvollskogen ; ÅRVOLLVEIEN 58 F, Oslo, Bjerke ; 12 m² ; 275000 kr; 22917 ; Totalpris: 287 250 kr ; 280 kr ; Privat
172382373 ; LILLEAKER v/ CC Vest - LILLEAKER - Lys 3-roms i eksklusivt bygg m/ heis, garasjeplass og peis. To bad! Sydvestvendt terrasse på 33 kvm. Sentral ; Lilleakerveien 5, Oslo, Ullern ; 83 m² ; 5800000 kr; 69880 ; Totalpris: 5 959 131 kr ; 3 532 kr ; Notar Oslo
172510735 ; Carl Berner/Frydenberg/Grünerløkka - Lekker og romslig 3-roms med god standard | Balkong med fantastisk utsikt | V.vann  og fyring inkl. Sentralt og urbant! ; Hekkveien 7, Oslo, Helsfyr - Sinsen ; 76 m² ; 4650000 kr; 61184 ; Totalpris: 4 970 392 kr ; 4 981 kr ; Eie Eiendomsmegling Ensjø
172507450 ; Vinderen - 3-roms hjørneleilighet med heis, garasje, peis og balkong ; Holmenveien 2, Oslo, Vinderen ; 79 m² ; 6500000 kr; 82278 ; Totalpris: 6 674 769 kr ; 2 837 kr ; Sem & Johnsen Eiendomsmegling
157834768 ; BJØLSEN / SAGENE - Sjarmerende leilighet i klassisk bygård med gjennomgående store rom - IN-ordning - Vedovn - Stukkatur - Vinduer 2015 ; Maridalsveien 180A, Oslo, Sagene - Torshov ; 78 m² ; 4800000 kr; 61538 ; Totalpris: 5 025 725 kr ; 6 202 kr ; Aktiv Sagene
169686338 ; Ljan - Rålekker halvpart tomannsbolig med 3 sov, 2 bad, hage, garasje og p-plass ; Peder Holters vei 47, Oslo, Nordstrand ; 96 m² ; 6450000 kr; 67188 ; Totalpris: 6 626 892 kr;0 ; Sem & Johnsen Eiendomsmegling
172128512 ; Sørenga|Nyere og lekker 2-roms fra 2016 i 3.etg m/balkong & felles takterrasse.|Fyring, v.v, kabel-tv og bredbånd inkl.| ; Sørengkaia 9, Oslo, Gamle Oslo ; 44 m² ; 4250000 kr; 96591 ; Totalpris: 4 357 624 kr ; 1 971 kr ; EiendomsMegler 1 Majorstuen
168828014 ; FROGNER - Meget lekker og moderne 4-roms eierleilighet i 5. etasje med balkong og utsikt mot bakgård - oppgradert 2013/2014 ; Frederik Stangs gate 46 B, Oslo, Bygdøy - Frogner ; 103 m² ; 11000000 kr; 106796 ; Totalpris: 11 290 158 kr ; 3 360 kr ; Aktiv Frogner
